x,y,layer1,layer2,voltage1,voltage2,current
5920.7,1233.09,INNER_2,BOTTOM_LAYER,4.98638,4.9864,-0.331084
5920.7,1469.31,TOP_LAYER,INNER_1,4.98729,4.98729,0.0641358
5920.7,1469.31,INNER_1,INNER_2,4.98729,4.98727,0.0641358
5920.7,1469.31,INNER_2,BOTTOM_LAYER,4.98727,4.98727,0.0641358
5920.7,1587.43,TOP_LAYER,INNER_1,4.98771,4.9877,0.0749612
5920.7,1587.43,INNER_1,INNER_2,4.9877,4.98768,0.0749612
5920.7,1587.43,INNER_2,BOTTOM_LAYER,4.98768,4.98768,0.0749612
5920.7,1823.65,TOP_LAYER,INNER_1,4.98843,4.98842,0.151631
5920.7,1823.65,INNER_1,INNER_2,4.98842,4.98837,0.151631
5920.7,1823.65,INNER_2,BOTTOM_LAYER,4.98837,4.98837,0.151631
5920.7,2059.87,TOP_LAYER,INNER_1,4.98876,4.98875,0.184774
5920.7,2059.87,INNER_1,INNER_2,4.98875,4.98869,0.184774
5920.7,2059.87,INNER_2,BOTTOM_LAYER,4.98869,4.98868,0.184774
5936.09,1000.91,TOP_LAYER,INNER_1,0.0144383,0.0144378,0.0084258
5936.09,1000.91,INNER_1,INNER_2,0.0144378,0.014436,0.00595752
5936.09,1000.91,INNER_2,BOTTOM_LAYER,0.014436,0.0144357,0.00527564
5936.09,2241.07,TOP_LAYER,INNER_1,5.00019,5.00019,-0.014025
5936.09,2241.07,INNER_1,INNER_2,5.00019,5.00019,-0.014025
5936.09,2241.07,INNER_2,BOTTOM_LAYER,5.00019,5.00019,-0.014025
5936.09,2359.18,TOP_LAYER,INNER_1,5.00005,5.00006,-0.114304
5936.09,2359.18,INNER_1,INNER_2,5.00006,5.0001,-0.114304
5936.09,2359.18,INNER_2,BOTTOM_LAYER,5.0001,5.0001,-0.114304
5936.09,3953.67,TOP_LAYER,INNER_1,25.0499,25.0499,-0.429649
5936.09,3953.67,INNER_1,INNER_2,25.0499,25.0501,-0.429649
5936.09,3953.67,INNER_2,BOTTOM_LAYER,25.0501,25.0501,-0.429649
5936.09,4426.11,TOP_LAYER,INNER_1,25.0498,25.0498,0.0428534
5936.09,4426.11,INNER_1,INNER_2,25.0498,25.0497,0.0428534
5936.09,4426.11,INNER_2,BOTTOM_LAYER,25.0497,25.0497,0.0428534
5940.03,374.93,TOP_LAYER,INNER_1,3.01301,3.01306,-1
5940.03,374.93,INNER_1,INNER_2,3.01306,3.01337,-1
5940.03,374.93,INNER_2,BOTTOM_LAYER,3.01337,3.01343,-1
5950.23,1174.04,TOP_LAYER,INNER_1,4.98602,4.98604,-0.314976
5950.23,1174.04,INNER_1,INNER_2,4.98604,4.98613,-0.314976
5950.23,1174.04,INNER_2,BOTTOM_LAYER,4.98613,4.98615,-0.314976
5950.23,1292.15,TOP_LAYER,INNER_1,4.9866,4.9866,0.0247481
5950.23,1292.15,INNER_1,INNER_2,4.9866,4.98659,0.0247481
5950.23,1292.15,INNER_2,BOTTOM_LAYER,4.98659,4.98659,0.0247481
5950.23,1528.37,TOP_LAYER,INNER_1,4.98747,4.98747,-0.149882
5950.23,1528.37,INNER_1,INNER_2,4.98747,4.98752,-0.149882
5950.23,1528.37,INNER_2,BOTTOM_LAYER,4.98752,4.98753,-0.149882
5950.23,1764.59,TOP_LAYER,INNER_1,4.98821,4.98821,-0.0646522
5950.23,1764.59,INNER_1,INNER_2,4.98821,4.98823,-0.0646522
5950.23,1764.59,INNER_2,BOTTOM_LAYER,4.98823,4.98824,-0.0646522
5950.23,1882.7,TOP_LAYER,INNER_1,4.98858,4.98856,0.27736
5950.23,1882.7,INNER_1,INNER_2,4.98856,4.98848,0.27736
5950.23,1882.7,INNER_2,BOTTOM_LAYER,4.98848,4.98846,0.27736
5950.23,2118.92,TOP_LAYER,INNER_1,4.98873,4.98873,0.0949738
5950.23,2118.92,INNER_1,INNER_2,4.98873,4.9887,0.0949738
5950.23,2118.92,INNER_2,BOTTOM_LAYER,4.9887,4.98869,0.0949738
5965.62,941.859,TOP_LAYER,INNER_1,0.0144282,0.0144282,-0.000260167
5965.62,941.859,INNER_1,INNER_2,0.0144282,0.0144246,0.0114878
5965.62,941.859,INNER_2,BOTTOM_LAYER,0.0144246,0.014424,0.0107271
5965.62,2300.13,TOP_LAYER,INNER_1,5.0002,5.0002,-0.0316014
5965.62,2300.13,INNER_1,INNER_2,5.0002,5.00021,-0.0316014
5965.62,2300.13,INNER_2,BOTTOM_LAYER,5.00021,5.00022,-0.0316014
5965.62,2418.24,TOP_LAYER,INNER_1,4.99997,4.99999,-0.328095
5965.62,2418.24,INNER_1,INNER_2,4.99999,5.00009,-0.328095
5965.62,2418.24,INNER_2,BOTTOM_LAYER,5.00009,5.00011,-0.328095
5965.62,2713.51,TOP_LAYER,INNER_1,0.0134832,0.0134812,0.0354014
5965.62,2713.51,INNER_1,INNER_2,0.0134812,0.013487,-0.0187867
5965.62,2713.51,INNER_2,BOTTOM_LAYER,0.013487,0.0134874,-0.00757513
5965.62,4012.72,TOP_LAYER,INNER_1,25.0496,25.0497,-0.710767
5965.62,4012.72,INNER_1,INNER_2,25.0497,25.0499,-0.710767
5965.62,4012.72,INNER_2,BOTTOM_LAYER,25.0499,25.0499,-0.710767
5965.62,4485.16,TOP_LAYER,INNER_1,25.0491,25.0491,0.0464873
5965.62,4485.16,INNER_1,INNER_2,25.0491,25.0491,0.0464873
5965.62,4485.16,INNER_2,BOTTOM_LAYER,25.0491,25.0491,0.0464873
5979.75,1233.09,TOP_LAYER,INNER_1,4.98621,4.98623,-0.42902
5979.75,1233.09,INNER_1,INNER_2,4.98623,4.98637,-0.42902
5979.75,1233.09,INNER_2,BOTTOM_LAYER,4.98637,4.98639,-0.42902
5979.75,1469.31,TOP_LAYER,INNER_1,4.98728,4.98728,0.0556323
5979.75,1469.31,INNER_1,INNER_2,4.98728,4.98726,0.0556323
5979.75,1469.31,INNER_2,BOTTOM_LAYER,4.98726,4.98726,0.0556323
5979.75,1587.43,TOP_LAYER,INNER_1,4.9877,4.9877,0.0738279
5979.75,1587.43,INNER_1,INNER_2,4.9877,4.98767,0.0738279
5979.75,1587.43,INNER_2,BOTTOM_LAYER,4.98767,4.98767,0.0738279
5979.75,1823.65,TOP_LAYER,INNER_1,4.98847,4.98846,0.214111
5979.75,1823.65,INNER_1,INNER_2,4.98846,4.98839,0.214111
5979.75,1823.65,INNER_2,BOTTOM_LAYER,4.98839,4.98838,0.214111
5979.75,2059.87,TOP_LAYER,INNER_1,4.98881,4.98879,0.258952
5979.75,2059.87,INNER_1,INNER_2,4.98879,4.98871,0.258952
5979.75,2059.87,INNER_2,BOTTOM_LAYER,4.98871,4.9887,0.258952
5987.27,2658.39,TOP_LAYER,INNER_1,4.93553,4.93553,-4.743e-11
5987.27,2658.39,INNER_1,INNER_2,4.93553,4.93553,-5.18904e-11
5987.27,2658.39,INNER_2,BOTTOM_LAYER,4.93553,4.93553,-4.743e-11
5995.15,410.363,TOP_LAYER,INNER_1,0.0145299,0.0145303,-0.00667695
5995.15,410.363,INNER_1,INNER_2,0.0145303,0.0145326,-0.0075251
5995.15,410.363,INNER_2,BOTTOM_LAYER,0.0145326,0.0145324,0.00369413
5995.15,1000.91,TOP_LAYER,INNER_1,0.0144256,0.0144247,0.0162012
5995.15,1000.91,INNER_1,INNER_2,0.0144247,0.0144219,0.00933471
5995.15,1000.91,INNER_2,BOTTOM_LAYER,0.0144219,0.0144217,0.00288064
5995.15,2241.07,TOP_LAYER,INNER_1,5.00029,5.00029,-0.0150304
5995.15,2241.07,INNER_1,INNER_2,5.00029,5.00029,-0.0150304
5995.15,2241.07,INNER_2,BOTTOM_LAYER,5.00029,5.00029,-0.0150304
5995.15,2359.18,TOP_LAYER,INNER_1,5.00014,5.00015,-0.141441
5995.15,2359.18,INNER_1,INNER_2,5.00015,5.00019,-0.141441
5995.15,2359.18,INNER_2,BOTTOM_LAYER,5.00019,5.0002,-0.141441
5995.15,3953.67,TOP_LAYER,INNER_1,25.0487,25.0487,-0.147586
5995.15,3953.67,INNER_1,INNER_2,25.0487,25.0487,-0.147586
5995.15,3953.67,INNER_2,BOTTOM_LAYER,25.0487,25.0487,-0.147586
5995.15,4426.11,TOP_LAYER,INNER_1,25.0489,25.0489,0.139469
5995.15,4426.11,INNER_1,INNER_2,25.0489,25.0488,0.139469
5995.15,4426.11,INNER_2,BOTTOM_LAYER,25.0488,25.0488,0.139469
6009.28,1174.04,TOP_LAYER,INNER_1,4.98582,4.98586,-0.767072
6009.28,1174.04,INNER_1,INNER_2,4.98586,4.9861,-0.767072
6009.28,1174.04,INNER_2,BOTTOM_LAYER,4.9861,4.98614,-0.767072
6009.28,1292.15,TOP_LAYER,INNER_1,4.9866,4.9866,-0.00718991
6009.28,1292.15,INNER_1,INNER_2,4.9866,4.9866,-0.00718991
6009.28,1292.15,INNER_2,BOTTOM_LAYER,4.9866,4.9866,-0.00718991
6009.28,1528.37,TOP_LAYER,INNER_1,4.98745,4.98746,-0.15181
6009.28,1528.37,INNER_1,INNER_2,4.98746,4.98751,-0.15181
6009.28,1528.37,INNER_2,BOTTOM_LAYER,4.98751,4.98752,-0.15181
6009.28,1764.59,TOP_LAYER,INNER_1,4.98822,4.98822,-0.0588226
6009.28,1764.59,INNER_1,INNER_2,4.98822,4.98824,-0.0588226
6009.28,1764.59,INNER_2,BOTTOM_LAYER,4.98824,4.98824,-0.0588226
6009.28,1882.7,TOP_LAYER,INNER_1,4.98871,4.98868,0.519449
6009.28,1882.7,INNER_1,INNER_2,4.98868,4.98852,0.519449
6009.28,1882.7,INNER_2,BOTTOM_LAYER,4.98852,4.98849,0.519449
6009.28,2118.92,TOP_LAYER,INNER_1,4.98878,4.98877,0.154035
6009.28,2118.92,INNER_1,INNER_2,4.98877,4.98872,0.154035
6009.28,2118.92,INNER_2,BOTTOM_LAYER,4.98872,4.98871,0.154035
6024.67,233.197,TOP_LAYER,INNER_1,0.0145303,0.0145328,-0.0447675
6024.67,233.197,INNER_1,INNER_2,0.0145328,0.0145373,-0.0143896
6024.67,233.197,INNER_2,BOTTOM_LAYER,0.0145373,0.0145387,-0.0249657
6024.67,351.308,TOP_LAYER,INNER_1,0.0145293,0.0145301,-0.0152145
6024.67,351.308,INNER_1,INNER_2,0.0145301,0.0145321,-0.006407
6024.67,351.308,INNER_2,BOTTOM_LAYER,0.0145321,0.0145327,-0.0110936
6024.67,941.859,TOP_LAYER,INNER_1,0.0144155,0.0144152,0.00498576
6024.67,941.859,INNER_1,INNER_2,0.0144152,0.0144107,0.0144508
6024.67,941.859,INNER_2,BOTTOM_LAYER,0.0144107,0.01441,0.013002
6024.67,2300.13,TOP_LAYER,INNER_1,5.00026,5.00026,-0.0323704
6024.67,2300.13,INNER_1,INNER_2,5.00026,5.00027,-0.0323704
6024.67,2300.13,INNER_2,BOTTOM_LAYER,5.00027,5.00027,-0.0323704
6024.67,2418.24,TOP_LAYER,INNER_1,5.00001,5.00003,-0.370845
6024.67,2418.24,INNER_1,INNER_2,5.00003,5.00015,-0.370845
6024.67,2418.24,INNER_2,BOTTOM_LAYER,5.00015,5.00017,-0.370845
6024.67,2713.51,TOP_LAYER,INNER_1,0.0134557,0.0134557,6.56559e-06
6024.67,2713.51,INNER_1,INNER_2,0.0134557,0.0134651,-0.0307126
6024.67,2713.51,INNER_2,BOTTOM_LAYER,0.0134651,0.013466,-0.0149164
6024.67,4012.72,TOP_LAYER,INNER_1,25.049,25.049,-0.275735
6024.67,4012.72,INNER_1,INNER_2,25.049,25.0491,-0.275735
6024.67,4012.72,INNER_2,BOTTOM_LAYER,25.0491,25.0491,-0.275735
6024.67,4485.16,TOP_LAYER,INNER_1,25.0485,25.0485,0.0781268
6024.67,4485.16,INNER_1,INNER_2,25.0485,25.0485,0.0781268
6024.67,4485.16,INNER_2,BOTTOM_LAYER,25.0485,25.0485,0.0781268
6028.61,667.725,TOP_LAYER,INNER_1,4.98766,4.98758,1.418
6028.61,667.725,INNER_1,INNER_2,4.98758,4.98715,1.418
6028.61,667.725,INNER_2,BOTTOM_LAYER,4.98715,4.98707,1.418
6038.81,1233.09,TOP_LAYER,INNER_1,4.98621,4.98624,-0.493432
6038.81,1233.09,INNER_1,INNER_2,4.98624,4.98639,-0.493432
6038.81,1233.09,INNER_2,BOTTOM_LAYER,4.98639,4.98642,-0.493432
6038.81,1469.31,TOP_LAYER,INNER_1,4.98729,4.98729,0.0524265
6038.81,1469.31,INNER_1,INNER_2,4.98729,4.98727,0.0524265
6038.81,1469.31,INNER_2,BOTTOM_LAYER,4.98727,4.98727,0.0524265
6038.81,1587.43,TOP_LAYER,INNER_1,4.9877,4.9877,0.0748745
6038.81,1587.43,INNER_1,INNER_2,4.9877,4.98768,0.0748745
6038.81,1587.43,INNER_2,BOTTOM_LAYER,4.98768,4.98767,0.0748745
6038.81,1823.65,TOP_LAYER,INNER_1,4.98847,4.98845,0.215069
6038.81,1823.65,INNER_1,INNER_2,4.98845,4.98839,0.215069
6038.81,1823.65,INNER_2,BOTTOM_LAYER,4.98839,4.98838,0.215069
6038.81,2059.87,TOP_LAYER,INNER_1,4.98881,4.98879,0.261084
6038.81,2059.87,INNER_1,INNER_2,4.98879,4.98871,0.261084
6038.81,2059.87,INNER_2,BOTTOM_LAYER,4.98871,4.9887,0.261084
6054.2,56.0321,TOP_LAYER,INNER_1,0.014527,0.0145277,-0.0115803
6054.2,56.0321,INNER_1,INNER_2,0.0145277,0.0145288,-0.00359714
6054.2,56.0321,INNER_2,BOTTOM_LAYER,0.0145288,0.0145292,-0.00745971
6054.2,292.253,TOP_LAYER,INNER_1,0.0145254,0.0145263,-0.0162141
6054.2,292.253,INNER_1,INNER_2,0.0145263,0.0145291,-0.00901574
6054.2,292.253,INNER_2,BOTTOM_LAYER,0.0145291,0.0145296,-0.0103617
6054.2,410.363,TOP_LAYER,INNER_1,0.0145241,0.0145243,-0.00367356
6054.2,410.363,INNER_1,INNER_2,0.0145243,0.0145253,-0.00314605
6054.2,410.363,INNER_2,BOTTOM_LAYER,0.0145253,0.0145257,-0.00687074
6054.2,1000.91,TOP_LAYER,INNER_1,0.0144012,0.0143995,0.0304583
6054.2,1000.91,INNER_1,INNER_2,0.0143995,0.0143925,0.0227537
6054.2,1000.91,INNER_2,BOTTOM_LAYER,0.0143925,0.0143921,0.00611288
6054.2,2241.07,TOP_LAYER,INNER_1,5.00035,5.00035,-0.0163193
6054.2,2241.07,INNER_1,INNER_2,5.00035,5.00036,-0.0163193
6054.2,2241.07,INNER_2,BOTTOM_LAYER,5.00036,5.00036,-0.0163193
6054.2,2359.18,TOP_LAYER,INNER_1,5.00021,5.00022,-0.15236
6054.2,2359.18,INNER_1,INNER_2,5.00022,5.00027,-0.15236
6054.2,2359.18,INNER_2,BOTTOM_LAYER,5.00027,5.00028,-0.15236
6054.2,3953.67,TOP_LAYER,INNER_1,25.0477,25.0477,0.0346447
6054.2,3953.67,INNER_1,INNER_2,25.0477,25.0477,0.0346447
6054.2,3953.67,INNER_2,BOTTOM_LAYER,25.0477,25.0477,0.0346447
6054.2,4426.11,TOP_LAYER,INNER_1,25.0483,25.0483,0.299195
6054.2,4426.11,INNER_1,INNER_2,25.0483,25.0482,0.299195
6054.2,4426.11,INNER_2,BOTTOM_LAYER,25.0482,25.0482,0.299195
6058.14,717.45,TOP_LAYER,INNER_1,4.98783,4.98773,1.74771
6058.14,717.45,INNER_1,INNER_2,4.98773,4.98719,1.74771
6058.14,717.45,INNER_2,BOTTOM_LAYER,4.98719,4.98709,1.74771
6125.83,4156.85,TOP_LAYER,INNER_1,25.068,25.0677,65.3021
6125.83,4156.85,INNER_1,INNER_2,25.0677,25.0657,65.3021
6125.83,4156.85,INNER_2,BOTTOM_LAYER,25.0657,25.0654,65.3021
6125.83,4756.85,TOP_LAYER,INNER_1,0,6.68931e-05,-12.5
6125.83,4756.85,INNER_1,INNER_2,6.68931e-05,0.000225004,-5.38734
6125.83,4756.85,INNER_2,BOTTOM_LAYER,0.000225004,0.000225004,5.065e-15
6068.34,1174.04,TOP_LAYER,INNER_1,4.98598,4.98601,-0.514139
6068.34,1174.04,INNER_1,INNER_2,4.98601,4.98617,-0.514139
6068.34,1174.04,INNER_2,BOTTOM_LAYER,4.98617,4.9862,-0.514139
6068.34,1292.15,TOP_LAYER,INNER_1,4.98663,4.98663,-0.02131
6068.34,1292.15,INNER_1,INNER_2,4.98663,4.98664,-0.02131
6068.34,1292.15,INNER_2,BOTTOM_LAYER,4.98664,4.98664,-0.02131
6068.34,1528.37,TOP_LAYER,INNER_1,4.98747,4.98748,-0.140022
6068.34,1528.37,INNER_1,INNER_2,4.98748,4.98753,-0.140022
6068.34,1528.37,INNER_2,BOTTOM_LAYER,4.98753,4.98753,-0.140022
6068.34,1764.59,TOP_LAYER,INNER_1,4.9882,4.98821,-0.0626653
6068.34,1764.59,INNER_1,INNER_2,4.98821,4.98823,-0.0626653
6068.34,1764.59,INNER_2,BOTTOM_LAYER,4.98823,4.98823,-0.0626653
6068.34,1882.7,TOP_LAYER,INNER_1,4.98858,4.98856,0.280847
6068.34,1882.7,INNER_1,INNER_2,4.98856,4.98847,0.280847
6068.34,1882.7,INNER_2,BOTTOM_LAYER,4.98847,4.98846,0.280847
6068.34,2118.92,TOP_LAYER,INNER_1,4.98874,4.98873,0.0983722
6068.34,2118.92,INNER_1,INNER_2,4.98873,4.9887,0.0983722
6068.34,2118.92,INNER_2,BOTTOM_LAYER,4.9887,4.9887,0.0983722
6083.73,233.197,TOP_LAYER,INNER_1,0.0145202,0.0145208,-0.011688
6083.73,233.197,INNER_1,INNER_2,0.0145208,0.0145236,-0.00888481
6083.73,233.197,INNER_2,BOTTOM_LAYER,0.0145236,0.0145243,-0.0135155
6083.73,351.308,TOP_LAYER,INNER_1,0.014519,0.0145192,-0.0034975
6083.73,351.308,INNER_1,INNER_2,0.0145192,0.0145203,-0.00332752
6083.73,351.308,INNER_2,BOTTOM_LAYER,0.0145203,0.0145204,-0.0029124
6083.73,469.418,TOP_LAYER,INNER_1,0.0145168,0.0145171,-0.00526185
6083.73,469.418,INNER_1,INNER_2,0.0145171,0.0145185,-0.00466465
6083.73,469.418,INNER_2,BOTTOM_LAYER,0.0145185,0.0145189,-0.00675337
6083.73,941.859,TOP_LAYER,INNER_1,0.0143912,0.0143903,0.0159543
6083.73,941.859,INNER_1,INNER_2,0.0143903,0.0143824,0.0256452
6083.73,941.859,INNER_2,BOTTOM_LAYER,0.0143824,0.0143807,0.0289861
6083.73,2300.13,TOP_LAYER,INNER_1,5.0004,5.0004,-0.0317989
6083.73,2300.13,INNER_1,INNER_2,5.0004,5.00042,-0.0317989
6083.73,2300.13,INNER_2,BOTTOM_LAYER,5.00042,5.00042,-0.0317989
6083.73,2418.24,TOP_LAYER,INNER_1,5.00022,5.00024,-0.299983
6083.73,2418.24,INNER_1,INNER_2,5.00024,5.00033,-0.299983
6083.73,2418.24,INNER_2,BOTTOM_LAYER,5.00033,5.00035,-0.299983
6083.73,4012.72,TOP_LAYER,INNER_1,25.0469,25.0469,0.305879
6083.73,4012.72,INNER_1,INNER_2,25.0469,25.0468,0.305879
6083.73,4012.72,INNER_2,BOTTOM_LAYER,25.0468,25.0468,0.305879
6083.73,4485.16,TOP_LAYER,INNER_1,25.0465,25.0465,0.126331
6083.73,4485.16,INNER_1,INNER_2,25.0465,25.0464,0.126331
6083.73,4485.16,INNER_2,BOTTOM_LAYER,25.0464,25.0464,0.126331
6087.67,667.725,TOP_LAYER,INNER_1,4.98759,4.98754,0.89706
6087.67,667.725,INNER_1,INNER_2,4.98754,4.98727,0.89706
6087.67,667.725,INNER_2,BOTTOM_LAYER,4.98727,4.98722,0.89706
6087.67,776.505,TOP_LAYER,INNER_1,4.98832,4.98819,2.34658
6087.67,776.505,INNER_1,INNER_2,4.98819,4.98747,2.34658
6087.67,776.505,INNER_2,BOTTOM_LAYER,4.98747,4.98733,2.34658
6097.86,1233.09,TOP_LAYER,INNER_1,4.98627,4.9863,-0.465771
6097.86,1233.09,INNER_1,INNER_2,4.9863,4.98644,-0.465771
6097.86,1233.09,INNER_2,BOTTOM_LAYER,4.98644,4.98647,-0.465771
6097.86,1469.31,TOP_LAYER,INNER_1,4.98731,4.9873,0.0576102
6097.86,1469.31,INNER_1,INNER_2,4.9873,4.98729,0.0576102
6097.86,1469.31,INNER_2,BOTTOM_LAYER,4.98729,4.98728,0.0576102
6097.86,1587.43,TOP_LAYER,INNER_1,4.98771,4.98771,0.0780914
6097.86,1587.43,INNER_1,INNER_2,4.98771,4.98768,0.0780914
6097.86,1587.43,INNER_2,BOTTOM_LAYER,4.98768,4.98768,0.0780914
6097.86,1823.65,TOP_LAYER,INNER_1,4.98843,4.98842,0.153752
6097.86,1823.65,INNER_1,INNER_2,4.98842,4.98837,0.153752
6097.86,1823.65,INNER_2,BOTTOM_LAYER,4.98837,4.98836,0.153752
6097.86,2059.87,TOP_LAYER,INNER_1,4.98877,4.98876,0.189934
6097.86,2059.87,INNER_1,INNER_2,4.98876,4.9887,0.189934
6097.86,2059.87,INNER_2,BOTTOM_LAYER,4.9887,4.98869,0.189934
6113.26,56.0321,TOP_LAYER,INNER_1,0.0145206,0.0145209,-0.00514402
6113.26,56.0321,INNER_1,INNER_2,0.0145209,0.0145214,-0.00169665
6113.26,56.0321,INNER_2,BOTTOM_LAYER,0.0145214,0.0145215,-0.00163544
6113.26,292.253,TOP_LAYER,INNER_1,0.0145201,0.0145205,-0.00574512
6113.26,292.253,INNER_1,INNER_2,0.0145205,0.0145224,-0.00629874
6113.26,292.253,INNER_2,BOTTOM_LAYER,0.0145224,0.0145227,-0.00537477
6113.26,410.363,TOP_LAYER,INNER_1,0.0145185,0.0145186,-0.00214155
6113.26,410.363,INNER_1,INNER_2,0.0145186,0.0145194,-0.0026142
6113.26,410.363,INNER_2,BOTTOM_LAYER,0.0145194,0.0145196,-0.0026324
6113.26,528.473,TOP_LAYER,INNER_1,0.0145158,0.0145162,-0.00784976
6113.26,528.473,INNER_1,INNER_2,0.0145162,0.0145185,-0.00728038
6113.26,528.473,INNER_2,BOTTOM_LAYER,0.0145185,0.0145191,-0.0111465
6113.26,1000.91,TOP_LAYER,INNER_1,0.0143906,0.0143875,0.0537493
6113.26,1000.91,INNER_1,INNER_2,0.0143875,0.014378,0.0309458
6113.26,1000.91,INNER_2,BOTTOM_LAYER,0.014378,0.0143772,0.0136199
6113.26,2241.07,TOP_LAYER,INNER_1,5.00051,5.00051,-0.01128
6113.26,2241.07,INNER_1,INNER_2,5.00051,5.00051,-0.01128
6113.26,2241.07,INNER_2,BOTTOM_LAYER,5.00051,5.00051,-0.01128
6113.26,2359.18,TOP_LAYER,INNER_1,5.00043,5.00043,-0.0965698
6113.26,2359.18,INNER_1,INNER_2,5.00043,5.00046,-0.0965698
6113.26,2359.18,INNER_2,BOTTOM_LAYER,5.00046,5.00047,-0.0965698
6113.26,3953.67,TOP_LAYER,INNER_1,25.0447,25.0447,0.0434411
6113.26,3953.67,INNER_1,INNER_2,25.0447,25.0447,0.0434411
6113.26,3953.67,INNER_2,BOTTOM_LAYER,25.0447,25.0447,0.0434411
6113.26,4426.11,TOP_LAYER,INNER_1,25.0449,25.0449,0.108683
6113.26,4426.11,INNER_1,INNER_2,25.0449,25.0449,0.108683
6113.26,4426.11,INNER_2,BOTTOM_LAYER,25.0449,25.0449,0.108683
6117.2,717.45,TOP_LAYER,INNER_1,4.98763,4.98759,0.739656
6117.2,717.45,INNER_1,INNER_2,4.98759,4.98736,0.739656
6117.2,717.45,INNER_2,BOTTOM_LAYER,4.98736,4.98732,0.739656
6127.39,1292.15,TOP_LAYER,INNER_1,4.98666,4.98667,-0.0596543
6127.39,1292.15,INNER_1,INNER_2,4.98667,4.98668,-0.0596543
6127.39,1292.15,INNER_2,BOTTOM_LAYER,4.98668,4.98669,-0.0596543
6127.39,1528.37,TOP_LAYER,INNER_1,4.9875,4.98751,-0.129931
6127.39,1528.37,INNER_1,INNER_2,4.98751,4.98755,-0.129931
6127.39,1528.37,INNER_2,BOTTOM_LAYER,4.98755,4.98756,-0.129931
6127.39,1764.59,TOP_LAYER,INNER_1,4.98819,4.9882,-0.0597382
6127.39,1764.59,INNER_1,INNER_2,4.9882,4.98821,-0.0597382
6127.39,1764.59,INNER_2,BOTTOM_LAYER,4.98821,4.98822,-0.0597382
6127.39,1882.7,TOP_LAYER,INNER_1,4.98851,4.9885,0.177257
6127.39,1882.7,INNER_1,INNER_2,4.9885,4.98844,0.177257
6127.39,1882.7,INNER_2,BOTTOM_LAYER,4.98844,4.98843,0.177257
6127.39,2118.92,TOP_LAYER,INNER_1,4.98871,4.98871,0.0784229
6127.39,2118.92,INNER_1,INNER_2,4.98871,4.98868,0.0784229
6127.39,2118.92,INNER_2,BOTTOM_LAYER,4.98868,4.98868,0.0784229
6142.78,115.087,TOP_LAYER,INNER_1,0.0145132,0.0145135,-0.00480665
6142.78,115.087,INNER_1,INNER_2,0.0145135,0.0145121,0.00450319
6142.78,115.087,INNER_2,BOTTOM_LAYER,0.0145121,0.0145112,0.0150471
6142.78,233.197,TOP_LAYER,INNER_1,0.0145144,0.0145148,-0.00725865
6142.78,233.197,INNER_1,INNER_2,0.0145148,0.0145174,-0.00821035
6142.78,233.197,INNER_2,BOTTOM_LAYER,0.0145174,0.0145182,-0.0156576
6142.78,351.308,TOP_LAYER,INNER_1,0.0145133,0.0145134,-0.00197091
6142.78,351.308,INNER_1,INNER_2,0.0145134,0.0145141,-0.00246445
6142.78,351.308,INNER_2,BOTTOM_LAYER,0.0145141,0.0145142,-0.00195057
6142.78,469.418,TOP_LAYER,INNER_1,0.0145124,0.0145124,-0.00117914
6142.78,469.418,INNER_1,INNER_2,0.0145124,0.0145134,-0.00302598
6142.78,469.418,INNER_2,BOTTOM_LAYER,0.0145134,0.0145135,-0.00241268
6142.78,941.859,TOP_LAYER,INNER_1,0.0143832,0.0143798,0.0591897
6142.78,941.859,INNER_1,INNER_2,0.0143798,0.0143695,0.03368
6142.78,941.859,INNER_2,BOTTOM_LAYER,0.0143695,0.0143674,0.037109
6142.78,2300.13,TOP_LAYER,INNER_1,5.00059,5.00059,-0.0140127
6142.78,2300.13,INNER_1,INNER_2,5.00059,5.00059,-0.0140127
6142.78,2300.13,INNER_2,BOTTOM_LAYER,5.00059,5.00059,-0.0140127
6142.78,2418.24,TOP_LAYER,INNER_1,5.00051,5.00052,-0.123138
6142.78,2418.24,INNER_1,INNER_2,5.00052,5.00056,-0.123138
6142.78,2418.24,INNER_2,BOTTOM_LAYER,5.00056,5.00056,-0.123138
6142.78,2713.51,TOP_LAYER,INNER_1,0.0134109,0.0134073,0.0652686
6142.78,2713.51,INNER_1,INNER_2,0.0134073,0.0134173,-0.0326075
6142.78,2713.51,INNER_2,BOTTOM_LAYER,0.0134173,0.0134181,-0.0145168
6142.78,4012.72,TOP_LAYER,INNER_1,25.0448,25.0448,0.105688
6142.78,4012.72,INNER_1,INNER_2,25.0448,25.0447,0.105688
6142.78,4012.72,INNER_2,BOTTOM_LAYER,25.0447,25.0447,0.105688
6142.78,4485.16,TOP_LAYER,INNER_1,25.0449,25.0449,0.0511062
6142.78,4485.16,INNER_1,INNER_2,25.0449,25.0448,0.0511062
6142.78,4485.16,INNER_2,BOTTOM_LAYER,25.0448,25.0448,0.0511062
6146.72,667.725,TOP_LAYER,INNER_1,4.98745,4.98743,0.395867
6146.72,667.725,INNER_1,INNER_2,4.98743,4.98731,0.395867
6146.72,667.725,INNER_2,BOTTOM_LAYER,4.98731,4.98729,0.395867
6156.92,1469.31,TOP_LAYER,INNER_1,4.98738,4.98737,0.0883172
